,topic,in_dgr,out_dgr,generality
2505,Sri_Lanka,116,60,1.9333333333333333
2506,Absinthe,6,36,0.16666666666666666
2507,Glaciology,3,11,0.2727272727272727
2508,Geometry,49,12,4.083333333333333
2509,National_Hockey_League,32,28,1.1428571428571428
2510,Struthiomimus,0,17,0.0
2511,Princeton_University,31,38,0.8157894736842105
2512,Leonardo_da_Vinci,34,47,0.723404255319149
2513,Expressionism,14,12,1.1666666666666667
2514,Germanium,20,31,0.6451612903225806
2515,First_Transcontinental_Railroad,12,26,0.46153846153846156
2516,Cotswolds,10,8,1.25
2517,"Tenzin_Gyatso,_14th_Dalai_Lama",7,41,0.17073170731707318
2518,Sharon_Tate,0,19,0.0
2519,Palladian_architecture,9,30,0.3
2520,Bicycle,29,37,0.7837837837837838
2521,Equal_Protection_Clause,1,23,0.043478260869565216
2522,Henry_Ford,10,11,0.9090909090909091
2523,Caracas,12,23,0.5217391304347826
2524,MINI_(BMW),2,6,0.3333333333333333
2525,Great_Red_Spot,7,7,1.0
2526,Ethanol,50,44,1.1363636363636365
2527,Hello_Garci_scandal,1,1,1.0
2528,Addis_Ababa,11,8,1.375
2529,Liechtenstein,44,113,0.3893805309734513
2530,High_German_consonant_shift,2,9,0.2222222222222222
2531,Jersey_Zoological_Park,2,12,0.16666666666666666
2532,Jet_engine,15,11,1.3636363636363635
2533,Compact_Disc,32,7,4.571428571428571
2534,Real_tennis,2,20,0.1
2535,Napoleonic_Wars,67,40,1.675
2536,Helium,69,73,0.9452054794520548
2537,Thomas_More,16,35,0.45714285714285713
2538,Music_of_Antigua_and_Barbuda,5,8,0.625
2539,Music_of_Albania,0,14,0.0
2540,Faroe_Islands,36,34,1.0588235294117647
2541,Deinonychus,7,12,0.5833333333333334
2542,World_Wide_Web,21,20,1.05
2543,Society_of_Merchant_Venturers,2,16,0.125
2544,Macedon,28,11,2.5454545454545454
2545,Mormon,14,8,1.75
2546,Victor_Hugo,12,31,0.3870967741935484
2547,Henry_H._Rogers,6,25,0.24
2548,Woodworking,5,10,0.5
2549,Oregano,14,18,0.7777777777777778
2550,Shielded_metal_arc_welding,3,20,0.15
2551,Meteor,16,2,8.0
2552,Bat,24,33,0.7272727272727273
2553,Federal_Bureau_of_Investigation,49,21,2.3333333333333335
2554,Western_Sahara,47,34,1.3823529411764706
2555,Glacier,63,43,1.4651162790697674
2556,William_Edington,1,6,0.16666666666666666
2557,Cataract,7,8,0.875
2558,Laurence_Olivier,15,16,0.9375
2559,Atlantic_slave_trade,15,58,0.25862068965517243
2560,New_England_Patriots,3,5,0.6
2561,Brachiosaurus,6,29,0.20689655172413793
2562,Roentgenium,6,14,0.42857142857142855
2563,James_Buchanan,12,22,0.5454545454545454
2564,Glass,94,45,2.088888888888889
2565,Sylvanus_Morley,0,20,0.0
2566,Graphic_novel,17,12,1.4166666666666667
2567,Mars_Reconnaissance_Orbiter,5,14,0.35714285714285715
2568,Moon_landing,4,13,0.3076923076923077
2569,Francis_Bacon,16,21,0.7619047619047619
2570,Joan_of_Arc,7,23,0.30434782608695654
2571,Wild_cat,3,27,0.1111111111111111
2572,Greg_LeMond,3,8,0.375
2573,Tropical_Storm_Bonnie_(2004),2,26,0.07692307692307693
2574,Marcel_Lefebvre,2,16,0.125
2575,"Frederick_Hamilton-Temple-Blackwood,_1st_Marquess_of_Dufferin_and_Ava",0,31,0.0
2576,European_Union,248,133,1.8646616541353382
2577,Canadian_Senate,11,13,0.8461538461538461
2578,The_Origin_of_Species,15,20,0.75
2579,Water_resources,4,19,0.21052631578947367
2580,F-4_Phantom_II,2,21,0.09523809523809523
2581,Athanasius_Kircher,3,51,0.058823529411764705
2582,Ethiopia,134,129,1.0387596899224807
2583,Donald_Bradman,4,15,0.26666666666666666
2584,William_Howard_Taft,14,48,0.2916666666666667
2585,55_Cancri,8,23,0.34782608695652173
2586,The_Supremes,4,14,0.2857142857142857
2587,Vitamin_C,37,31,1.1935483870967742
2588,Heard_Island_and_McDonald_Islands,1,11,0.09090909090909091
2589,New_Delhi,24,11,2.1818181818181817
2590,Arp2_3_complex,0,7,0.0
2591,Carl_Sagan,13,46,0.2826086956521739
2592,Babylonia,33,22,1.5
2593,Bacteria,107,41,2.6097560975609757
2594,Francis_Crick,11,31,0.3548387096774194
2595,Great_Auk,3,22,0.13636363636363635
2596,Amish,6,21,0.2857142857142857
2597,Lettuce,4,20,0.2
2598,Almond,12,33,0.36363636363636365
2599,Tsar_Bomba,5,8,0.625
2600,Timeline_of_discovery_of_solar_system_planets_and_their_natural_satellites,0,19,0.0
2601,Harry_Potter,20,27,0.7407407407407407
2602,Lake_Victoria,15,20,0.75
2603,Natural_disaster,16,64,0.25
2604,Hurricane_Vince_(2005),1,6,0.16666666666666666
2605,Scandium,7,39,0.1794871794871795
2606,Turks_and_Caicos_Islands,20,22,0.9090909090909091
2607,Linus_Pauling,17,52,0.3269230769230769
2608,C++,12,6,2.0
2609,16_Cygni_Bb,1,12,0.08333333333333333
2610,Soils_retrogression_and_degradation,4,11,0.36363636363636365
2611,Moringa_oleifera,1,38,0.02631578947368421
2612,The_Dandy,3,9,0.3333333333333333
2613,Yuri_Gagarin,13,9,1.4444444444444444
2614,Crab_Nebula,2,19,0.10526315789473684
2615,Charlemagne,57,49,1.163265306122449
2616,Women's_rights,14,24,0.5833333333333334
2617,Flemish_people,3,26,0.11538461538461539
2618,Tony_Blair,44,87,0.5057471264367817
2619,Humanities,16,66,0.24242424242424243
2620,Ulysses_S._Grant,26,33,0.7878787878787878
2621,Latin_alphabet,47,35,1.3428571428571427
2622,"James_T._Aubrey,_Jr.",0,15,0.0
2623,Redwood_National_and_State_Parks,5,18,0.2777777777777778
2624,South_Ossetia,8,17,0.47058823529411764
2625,Henrik_Ibsen,15,11,1.3636363636363635
2626,Wren,2,5,0.4
2627,Chernobyl_disaster,5,50,0.1
2628,Lake_Toba,5,13,0.38461538461538464
2629,United_Malays_National_Organisation,3,17,0.17647058823529413
2630,Cello,11,23,0.4782608695652174
2631,Thomas_Aquinas,25,23,1.0869565217391304
2632,Netherlands,342,116,2.9482758620689653
2633,WorkChoices,2,1,2.0
2634,Muhammad_Ali,5,8,0.625
2635,Three_Mile_Island_accident,0,12,0.0
2636,Postage_stamp,23,18,1.2777777777777777
2637,Khazars,18,57,0.3157894736842105
2638,Sand,40,16,2.5
2639,Lawn,6,18,0.3333333333333333
2640,Bahamas,0,27,0.0
2641,Abbas_I_of_Persia,0,14,0.0
2642,The_Catcher_in_the_Rye,0,8,0.0
2643,Liquid_crystal,5,11,0.45454545454545453
2644,Hudson_Bay,15,8,1.875
2645,Battle_of_Sitka,1,12,0.08333333333333333
2646,Himno_Nacional_Mexicano,1,15,0.06666666666666667
2647,Hurricane_Lenny,4,17,0.23529411764705882
2648,Utrecht_(city),9,20,0.45
2649,Monoclonius,1,17,0.058823529411764705
2650,Albinism,5,9,0.5555555555555556
2651,Stourbridge_Lion,0,5,0.0
2652,Rapping,12,16,0.75
2653,Spanish_conquest_of_the_Inca_Empire,3,20,0.15
2654,Ocean,76,43,1.7674418604651163
2655,Indium,9,33,0.2727272727272727
2656,Cultural_diversity,1,5,0.2
2657,Sassanid_Empire,13,44,0.29545454545454547
2658,Love,19,20,0.95
2659,Fermium,7,19,0.3684210526315789
2660,Swaziland,52,26,2.0
2661,Hardball_squash,1,6,0.16666666666666666
2662,Jimmy_Wales,6,12,0.5
2663,Morris_dance,1,20,0.05
2664,Birth_control,19,22,0.8636363636363636
2665,Iraq,159,51,3.1176470588235294
2666,French_Open_(tennis),18,11,1.6363636363636365
2667,United_Nations,331,113,2.9292035398230087
2668,Julius_and_Ethel_Rosenberg,0,15,0.0
2669,John_Henninger_Reagan,0,7,0.0
2670,Arctic,53,28,1.8928571428571428
2671,Paricutín,0,2,0.0
2672,Francis_of_Assisi,9,17,0.5294117647058824
2673,The_Mismeasure_of_Man,3,14,0.21428571428571427
2674,Bible,149,21,7.095238095238095
2675,Common_cold,8,27,0.2962962962962963
2676,Alpaca,4,20,0.2
2677,Google,23,22,1.0454545454545454
2678,Plains_Zebra,1,12,0.08333333333333333
2679,Manufacturing,59,21,2.8095238095238093
2680,Environmental_science,7,19,0.3684210526315789
2681,Vodafone,7,89,0.07865168539325842
2682,Port_Louis,2,11,0.18181818181818182
2683,Xanadu_House,0,14,0.0
2684,Apollo_11,17,18,0.9444444444444444
2685,Arecaceae,10,43,0.23255813953488372
2686,Irish_Sea,19,27,0.7037037037037037
2687,Bird_migration,76,43,1.7674418604651163
2688,Stephen_Jay_Gould,15,26,0.5769230769230769
2689,Mendip_Hills,7,29,0.2413793103448276
2690,Earth's_atmosphere,116,27,4.296296296296297
2691,I_Ching,3,7,0.42857142857142855
2692,Leo_Tolstoy,22,29,0.7586206896551724
2693,Sigmund_Freud,30,38,0.7894736842105263
2694,Scotland_in_the_High_Middle_Ages,5,52,0.09615384615384616
2695,Mir,11,17,0.6470588235294118
2696,Muhammad_ibn_Musa_al-Khwarizmi,3,23,0.13043478260869565
2697,Neutron,120,20,6.0
2698,Caesium,20,33,0.6060606060606061
2699,Oligocene,20,19,1.0526315789473684
2700,Battle_of_Warsaw_(1920),6,21,0.2857142857142857
2701,8th_century,52,45,1.1555555555555554
2702,Abuja,8,5,1.6
2703,Dartmoor,5,7,0.7142857142857143
2704,Copenhagen_Fire_of_1728,0,7,0.0
2705,Gyeongju,1,13,0.07692307692307693
2706,Midway_Atoll,6,20,0.3
2707,Lynton_and_Barnstaple_Railway,3,11,0.2727272727272727
2708,Theropoda,25,25,1.0
2709,Buenos_Aires,43,49,0.8775510204081632
2710,List_of_Asian_countries,5,59,0.0847457627118644
2711,Harrier_Hawk,1,7,0.14285714285714285
2712,Bromine,19,29,0.6551724137931034
2713,Iranian_peoples,14,54,0.25925925925925924
2714,HSBC,4,62,0.06451612903225806
2715,Ichthyosaur,8,22,0.36363636363636365
2716,J._J._Thomson,3,12,0.25
2717,Romanticism,76,40,1.9
2718,Star,97,68,1.4264705882352942
2719,Metallurgy,23,22,1.0454545454545454
2720,U.S._Route_66,2,14,0.14285714285714285
2721,English_poetry,9,45,0.2
2722,Guitar,54,17,3.176470588235294
2723,Prime_Minister_of_the_United_Kingdom,62,37,1.6756756756756757
2724,Art,111,65,1.7076923076923076
2725,Politics,91,56,1.625
2726,Elvis_Presley,29,49,0.5918367346938775
2727,Sumatra,37,18,2.0555555555555554
2728,Samantha_Smith,0,21,0.0
2729,Soil_moisture,1,8,0.125
2730,Fiberglass,6,8,0.75
2731,Rio_Tinto_Group,1,20,0.05
2732,Viking,78,62,1.2580645161290323
2733,Leonhard_Euler,20,33,0.6060606060606061
2734,Telephone,43,14,3.0714285714285716
2735,Northern_Mariana_Islands,14,23,0.6086956521739131
2736,Cook_Islands,20,19,1.0526315789473684
2737,Philippines,173,48,3.6041666666666665
2738,Allegory_in_the_Middle_Ages,2,6,0.3333333333333333
2739,Isaac,10,11,0.9090909090909091
2740,Olmec,7,14,0.5
2741,Super_Chief,3,17,0.17647058823529413
2742,Barbados,63,49,1.2857142857142858
2743,Autumn,31,24,1.2916666666666667
2744,Puerto_Rico,79,60,1.3166666666666667
2745,Andes,47,19,2.473684210526316
2746,Arthur_Ernest_Percival,1,32,0.03125
2747,Ammosaurus,1,14,0.07142857142857142
2748,Great_Moravia,7,21,0.3333333333333333
2749,Mary_Seacole,1,31,0.03225806451612903
2750,Fox,22,20,1.1
2751,Dixie_Mission,1,13,0.07692307692307693
2752,Georgia_(country),84,180,0.4666666666666667
2753,Pyramid,15,17,0.8823529411764706
2754,Attack_on_Pearl_Harbor,28,29,0.9655172413793104
2755,The_Temptations,2,21,0.09523809523809523
2756,Split_infinitive,1,11,0.09090909090909091
2757,Wrench,2,4,0.5
2758,The_Simpsons,48,33,1.4545454545454546
2759,Ran_(film),1,7,0.14285714285714285
2760,Sun,183,74,2.472972972972973
2761,"Columbus,_Ohio",13,39,0.3333333333333333
2762,Albania,85,139,0.6115107913669064
2763,Flanders,38,45,0.8444444444444444
2764,Suleiman_the_Magnificent,7,41,0.17073170731707318
2765,Schuttern_Gospels,0,4,0.0
2766,Louis_Pasteur,10,15,0.6666666666666666
2767,Sahara,40,47,0.851063829787234
2768,Domesticated_turkey,2,24,0.08333333333333333
2769,Geography_of_India,2,60,0.03333333333333333
2770,Antimony,20,28,0.7142857142857143
2771,Monopoly_(game),7,30,0.23333333333333334
2772,Space_Shuttle_Challenger,8,5,1.6
2773,Nutrition,17,51,0.3333333333333333
2774,List_of_lakes,0,109,0.0
2775,€2_commemorative_coins,0,47,0.0
2776,Boltysh_crater,1,9,0.1111111111111111
2777,Johann_Sebastian_Bach,30,23,1.3043478260869565
2778,Guglielmo_Marconi,9,21,0.42857142857142855
2779,France_in_the_American_Revolutionary_War,2,25,0.08
2780,Persian_Empire,84,61,1.3770491803278688
2781,Bran,7,12,0.5833333333333334
2782,Nadia_Comăneci,1,12,0.08333333333333333
2783,Swallow,1,6,0.16666666666666666
2784,Lincoln_Town_Car,1,3,0.3333333333333333
2785,Biodiversity,60,40,1.5
2786,Singapore,116,62,1.8709677419354838
2787,Palm_oil,20,16,1.25
2788,Spyware,6,18,0.3333333333333333
2789,Henri_Matisse,6,11,0.5454545454545454
2790,Gold(III)_chloride,1,10,0.1
2791,Arctic_Monkeys,5,24,0.20833333333333334
2792,Gunpowder,24,7,3.4285714285714284
2793,Cretaceous-Tertiary_extinction_event,18,33,0.5454545454545454
2794,Wigeon,0,15,0.0
2795,String_theory,13,25,0.52
2796,Mitochondrial_Eve,3,8,0.375
2797,Gravitation,114,27,4.222222222222222
2798,Aksumite_currency,1,14,0.07142857142857142
2799,Treasure_Island,4,17,0.23529411764705882
2800,Mercia,20,17,1.1764705882352942
2801,Aggregator,3,6,0.5
2802,Pea,19,26,0.7307692307692307
2803,Neil_Young,4,29,0.13793103448275862
2804,Tropical_cyclone,100,84,1.1904761904761905
2805,Lake_Baikal,9,19,0.47368421052631576
2806,Visual_arts,17,15,1.1333333333333333
2807,Spherical_aberration,4,3,1.3333333333333333
2808,Karl_Benz,4,11,0.36363636363636365
2809,Lebanon,114,192,0.59375
2810,Shabo_language,0,2,0.0
2811,Zachary_Taylor,14,18,0.7777777777777778
2812,Pupil,6,10,0.6
2813,Wessex,24,15,1.6
2814,Feather,35,17,2.0588235294117645
2815,Hopman_Cup,2,20,0.1
2816,Menthol,2,10,0.2
2817,India,611,81,7.54320987654321
2818,Pride_and_Prejudice,3,10,0.3
2819,Charles_Darwin,56,56,1.0
2820,Haraldskær_Woman,1,7,0.14285714285714285
2821,Husein_Gradaščević,2,18,0.1111111111111111
2822,Renminbi,12,15,0.8
2823,Ormulum,0,7,0.0
2824,Alfred_Nobel,6,15,0.4
2825,Niobium,13,44,0.29545454545454547
2826,Malcolm_II_of_Scotland,6,13,0.46153846153846156
2827,Mineral,121,37,3.27027027027027
2828,Beetle,16,21,0.7619047619047619
2829,2005_Hertfordshire_Oil_Storage_Terminal_fire,0,10,0.0
2830,Market,42,8,5.25
2831,Avro_Lancaster,2,19,0.10526315789473684
2832,Persian_Gulf,53,16,3.3125
2833,Weymouth,8,29,0.27586206896551724
2834,Oppression,5,3,1.6666666666666667
2835,Oroonoko,2,25,0.08
2836,Sultan,27,28,0.9642857142857143
2837,Advertising,42,21,2.0
2838,Radhanite,0,40,0.0
2839,Nitrogen_fixation,12,8,1.5
2840,Enzyme_kinetics,2,11,0.18181818181818182
2841,Great_hammerhead,0,4,0.0
2842,Popular_culture,50,22,2.272727272727273
2843,Barracuda,1,13,0.07692307692307693
2844,Peru,124,93,1.3333333333333333
2845,Arable_land,27,20,1.35
2846,Oceanography,13,23,0.5652173913043478
2847,Drosera_anglica,1,13,0.07692307692307693
2848,Palestinian_territories,17,18,0.9444444444444444
2849,Fungus,38,20,1.9
2850,Saxophone,16,17,0.9411764705882353
2851,Giuseppe_Verdi,9,26,0.34615384615384615
2852,Bologna,27,39,0.6923076923076923
2853,Norfolk_Island,10,32,0.3125
2854,Uffington_White_Horse,0,8,0.0
2855,John_Flamsteed,7,8,0.875
2856,Foie_gras,0,38,0.0
2857,Social_anxiety,2,6,0.3333333333333333
2858,The_Oz_books,0,6,0.0
2859,Malawi,49,109,0.44954128440366975
2860,Protoceratops,5,13,0.38461538461538464
2861,Alligator,3,14,0.21428571428571427
2862,Limerick,9,16,0.5625
2863,Croatia,93,126,0.7380952380952381
2864,Gauss's_law,9,14,0.6428571428571429
2865,Cathedral_of_Magdeburg,1,21,0.047619047619047616
2866,Necktie,3,14,0.21428571428571427
2867,Age_of_Enlightenment,61,53,1.150943396226415
2868,Gallimimus,0,14,0.0
2869,The_Cat_in_the_Hat,2,2,1.0
2870,Abadan,1,11,0.09090909090909091
2871,Earthquake,87,20,4.35
2872,Music_of_Trinidad_and_Tobago,6,24,0.25
2873,Gremlins,0,19,0.0
2874,Comet_Shoemaker-Levy_9,8,27,0.2962962962962963
2875,Crohn's_disease,2,18,0.1111111111111111
2876,Serbia_and_Montenegro,6,11,0.5454545454545454
2877,Berlin_Wall,20,23,0.8695652173913043
2878,Phase_(matter),157,23,6.826086956521739
2879,Moss,12,9,1.3333333333333333
2880,Tropical_Storm_Odette_(2003),1,13,0.07692307692307693
2881,Angkor,6,11,0.5454545454545454
2882,Scelidosaurus,1,13,0.07692307692307693
2883,John_Milton,23,13,1.7692307692307692
2884,List_of_particles,1,11,0.09090909090909091
2885,Cornea,14,7,2.0
2886,Jordan,70,50,1.4
2887,Bill_Gates,15,26,0.5769230769230769
2888,Mecca,32,9,3.5555555555555554
2889,Steel,118,51,2.3137254901960786
2890,Uluru,1,4,0.25
2891,Meteorological_history_of_Hurricane_Katrina,3,17,0.17647058823529413
2892,Squash_(sport),9,9,1.0
2893,Pumpkin,7,20,0.35
2894,Podcasting,6,10,0.6
2895,Stanley_Baldwin,9,14,0.6428571428571429
2896,Differential_equation,18,12,1.5
2897,Anarcho-capitalism,5,13,0.38461538461538464
2898,The_Hague,41,24,1.7083333333333333
2899,London_sewerage_system,1,8,0.125
2900,Red_Kite,3,20,0.15
2901,Alamosaurus,1,17,0.058823529411764705
2902,War_in_Somalia_(2006–present),1,14,0.07142857142857142
2903,Saint_Petersburg,76,87,0.8735632183908046
2904,Mistle_Thrush,1,12,0.08333333333333333
2905,Names_of_God_in_Judaism,3,17,0.17647058823529413
2906,Peace,17,29,0.5862068965517241
2907,Sickle-cell_disease,4,15,0.26666666666666666
2908,Salsa_music,10,26,0.38461538461538464
2909,Dresden,26,39,0.6666666666666666
2910,Aachen,20,33,0.6060606060606061
2911,Fiji,47,28,1.6785714285714286
2912,Latin,443,29,15.275862068965518
2913,Qing_Dynasty,39,27,1.4444444444444444
2914,Watercolor_painting,4,15,0.26666666666666666
2915,Egypt,362,70,5.171428571428572
2916,Rwandan_Genocide,13,47,0.2765957446808511
2917,H_II_region,7,24,0.2916666666666667
2918,Lemon_myrtle,1,9,0.1111111111111111
2919,BASIC,2,5,0.4
2920,Police,35,62,0.5645161290322581
2921,William_IV_of_the_United_Kingdom,25,27,0.9259259259259259
2922,Dead_Sea,19,48,0.3958333333333333
2923,Sikhism,29,25,1.16
2924,Colditz_Castle,0,68,0.0
2925,Maputo,5,16,0.3125
2926,Speaker_of_the_British_House_of_Commons,11,15,0.7333333333333333
2927,Madama_Butterfly,1,9,0.1111111111111111
2928,Supply_chain_management,3,2,1.5
2929,Caroline_Island,2,24,0.08333333333333333
2930,George_VI_of_the_United_Kingdom,23,39,0.5897435897435898
2931,All_your_base_are_belong_to_us,0,1,0.0
2932,Theatre_in_the_round,1,12,0.08333333333333333
2933,Styracosaurus,3,11,0.2727272727272727
2934,Guinness,7,19,0.3684210526315789
2935,Scooby-Doo,3,12,0.25
2936,Religion,168,47,3.574468085106383
2937,Kite_(bird),7,8,0.875
2938,List_of_monarchs_in_the_British_Isles,4,64,0.0625
2939,Anna_Karenina,5,18,0.2777777777777778
2940,Frédéric_Chopin,11,34,0.3235294117647059
2941,Grand_Canal_of_China,7,13,0.5384615384615384
2942,Sony,18,21,0.8571428571428571
2943,Arctic_Ocean,36,24,1.5
2944,Polar_coordinate_system,1,13,0.07692307692307693
2945,Radish,5,14,0.35714285714285715
2946,Miles_Davis,9,19,0.47368421052631576
2947,"Miami,_Florida",29,76,0.3815789473684211
2948,Claude_Lévi-Strauss,5,13,0.38461538461538464
2949,The_Adventures_of_Tintin,6,52,0.11538461538461539
2950,Pope,92,31,2.967741935483871
2951,Upsilon_Andromedae_d,2,17,0.11764705882352941
2952,Trinidad_and_Tobago,35,50,0.7
2953,Archaeology,77,43,1.7906976744186047
2954,Myco-heterotrophy,1,2,0.5
2955,Ottoman_Empire,164,84,1.9523809523809523
2956,Pelé,10,16,0.625
2957,Doctor_Who,37,49,0.7551020408163265
2958,Harold_Wilson,19,27,0.7037037037037037
2959,Short-beaked_Echidna,1,12,0.08333333333333333
2960,Tea,49,72,0.6805555555555556
2961,Wolfgang_Amadeus_Mozart,35,32,1.09375
2962,Magellanic_Penguin,4,14,0.2857142857142857
2963,Democratic_Republic_of_the_Congo,79,145,0.5448275862068965
2964,Bill_Clinton,64,67,0.9552238805970149
2965,Pernicious_anemia,3,4,0.75
2966,Chocolate,20,27,0.7407407407407407
2967,Bogotá,14,14,1.0
2968,James_I_of_England,49,33,1.4848484848484849
2969,Black-winged_Stilt,2,13,0.15384615384615385
2970,"Horatio_Nelson,_1st_Viscount_Nelson",11,42,0.2619047619047619
2971,PRR_M1,0,2,0.0
2972,Gangtok,3,33,0.09090909090909091
2973,Mixtape,0,13,0.0
2974,Tour_de_France,12,20,0.6
2975,Nightingale,3,12,0.25
2976,Hrafnkels_saga,0,6,0.0
2977,Action_potential,11,12,0.9166666666666666
2978,"Aradia,_or_the_Gospel_of_the_Witches",0,10,0.0
2979,"Grand_Forks,_North_Dakota",1,23,0.043478260869565216
2980,Gettysburg_Address,6,22,0.2727272727272727
2981,The_Merchant_of_Venice,3,20,0.15
2982,Dunnock,3,11,0.2727272727272727
2983,Niger,65,44,1.4772727272727273
2984,Falcon,11,16,0.6875
2985,Third_Servile_War,1,6,0.16666666666666666
2986,Ringed_Plover,1,13,0.07692307692307693
2987,Wales,168,57,2.9473684210526314
2988,Tooth_enamel,3,11,0.2727272727272727
2989,Edward_IV_of_England,16,17,0.9411764705882353
2990,"Arthur_Wellesley,_1st_Duke_of_Wellington",24,43,0.5581395348837209
2991,Arctic_Tern,5,31,0.16129032258064516
2992,Box_jellyfish,1,10,0.1
2993,Continental_crust,13,5,2.6
2994,Logic,41,22,1.8636363636363635
2995,The_Iron_Bridge,1,6,0.16666666666666666
2996,Craters_of_the_Moon_National_Monument_and_Preserve,2,42,0.047619047619047616
2997,Francis_Drake,10,20,0.5
2998,SD26,0,5,0.0
2999,Istanbul,58,103,0.5631067961165048
3000,Lake_Turkana,4,13,0.3076923076923077
3001,Sputnik_2,7,8,0.875
3002,Loch_Ness,4,9,0.4444444444444444
3003,Empires__Dawn_of_the_Modern_World,0,22,0.0
3004,Dark_Ages,25,24,1.0416666666666667
3005,Cooperative,18,16,1.125
3006,Musical_instrument,48,8,6.0
3007,Carlsbad_Caverns_National_Park,1,14,0.07142857142857142
3008,Peak_District,5,29,0.1724137931034483
3009,Benjamin_Franklin,32,29,1.103448275862069
3010,Soukous,2,22,0.09090909090909091
3011,"Richmond,_Virginia",23,45,0.5111111111111111
3012,Nitrogen,109,46,2.369565217391304
3013,Monty_Python,13,48,0.2708333333333333
3014,Myers-Briggs_Type_Indicator,1,5,0.2
3015,The_Beano,4,7,0.5714285714285714
3016,Norfolk,29,31,0.9354838709677419
3017,Music_of_Ireland,4,21,0.19047619047619047
3018,CF7,2,6,0.3333333333333333
3019,Laika,6,24,0.25
3020,Weight_training,3,12,0.25
3021,Animal,492,29,16.96551724137931
3022,Osama_bin_Laden,15,48,0.3125
3023,Henry_VI_of_England,13,19,0.6842105263157895
3024,Dualism_(philosophy_of_mind),1,16,0.0625
3025,Applied_mathematics,9,10,0.9
3026,1st_century,46,37,1.2432432432432432
3027,Cattle,75,43,1.744186046511628
3028,Sermon_on_the_Mount,8,11,0.7272727272727273
3029,Stornoway,1,12,0.08333333333333333
3030,Fresh_water,31,11,2.8181818181818183
3031,Organism,50,45,1.1111111111111112
3032,Great_Rift_Valley,28,20,1.4
3033,Erbium,10,23,0.43478260869565216
3034,Otter,8,15,0.5333333333333333
3035,Tottenham_Hotspur_F.C.,8,13,0.6153846153846154
3036,Bandicoot,3,7,0.42857142857142855
3037,Minoan_civilization,17,51,0.3333333333333333
3038,Manchester,79,93,0.8494623655913979
3039,Chew_Magna,4,22,0.18181818181818182
3040,Proxima_Centauri,3,6,0.5
3041,Darfur_conflict,12,30,0.4
3042,Abstract_art,13,6,2.1666666666666665
3043,Khudai_Khidmatgar,3,3,1.0
3044,Paprika,14,9,1.5555555555555556
3045,Papua_New_Guinea,51,52,0.9807692307692307
3046,Conflict,5,11,0.45454545454545453
3047,Augustine_of_Hippo,42,21,2.0
3048,Bertrand_Russell,30,69,0.43478260869565216
3049,Polish-Muscovite_War_(1605–1618),6,23,0.2608695652173913
3050,Airbus_A380,11,41,0.2682926829268293
3051,Abbey_Theatre,8,16,0.5
3052,Sociology,45,33,1.3636363636363635
3053,Kubla_Khan,4,8,0.5
3054,History_of_the_Netherlands,0,66,0.0
3055,Zheng_He,8,39,0.20512820512820512
3056,Alchemy,53,91,0.5824175824175825
3057,SR-71_Blackbird,3,20,0.15
3058,Revised_Standard_Version,0,5,0.0
3059,Synthesizer,14,8,1.75
3060,Constitutional_monarchy,72,32,2.25
3061,Celeriac,1,5,0.2
3062,Economy_of_the_Iroquois,0,9,0.0
3063,"George_Byron,_6th_Baron_Byron",5,45,0.1111111111111111
3064,Romulus_Augustus,5,10,0.5
3065,Invertebrate,37,10,3.7
3066,Blaise_Pascal,23,25,0.92
3067,Phonograph_cylinder,2,6,0.3333333333333333
3068,Kochi_(India),4,42,0.09523809523809523
3069,Pig,39,11,3.5454545454545454
3070,Rainhill_Trials,4,5,0.8
3071,Philosophiae_Naturalis_Principia_Mathematica,8,17,0.47058823529411764
3072,HTTP_cookie,3,14,0.21428571428571427
3073,Coin,29,21,1.380952380952381
3074,Smallpox,38,46,0.8260869565217391
3075,EMD_F7,4,3,1.3333333333333333
3076,Black_pepper,24,45,0.5333333333333333
3077,Bat-eared_Fox,1,10,0.1
3078,Zhang_Qian,3,19,0.15789473684210525
3079,Blue_Tit,0,14,0.0
3080,Epazote,11,45,0.24444444444444444
3081,Morecambe_Bay,2,10,0.2
3082,Paul_of_Tarsus,37,10,3.7
3083,Katyn_massacre,0,24,0.0
3084,J._M._W._Turner,12,18,0.6666666666666666
3085,Monrovia,7,9,0.7777777777777778
3086,Red_Sea,57,32,1.78125
3087,Oil_reservoir,4,11,0.36363636363636365
3088,Henipavirus,1,12,0.08333333333333333
3089,Aesthetics,35,47,0.7446808510638298
3090,Northern_Ireland,84,46,1.826086956521739
3091,AT&T,15,10,1.5
3092,Civilization_(computer_game),5,24,0.20833333333333334
3093,Saturn_V,8,29,0.27586206896551724
3094,Abkhazia,12,31,0.3870967741935484
3095,Canola,5,7,0.7142857142857143
3096,Humanism,26,22,1.1818181818181819
3097,Sheffield,20,39,0.5128205128205128
3098,Biology,85,52,1.6346153846153846
3099,H5N1,5,32,0.15625
3100,Monarda_didyma,0,14,0.0
3101,George_V_of_the_United_Kingdom,33,43,0.7674418604651163
3102,Fennel,17,63,0.2698412698412698
3103,Euphrates,29,21,1.380952380952381
3104,Sequoia,5,20,0.25
3105,Tropical_Storm_Zeta_(2005),1,4,0.25
3106,Linear_algebra,5,20,0.25
3107,Saturn,23,38,0.6052631578947368
